Company,Date,Filing,Word_count,cybersecurity,cyber security,cyber-security,information security,data security,data leak,data breach,Path,8-K,10-K
CAT,2008-05-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000195/full-submission.txt,0,
JPM,2008-05-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001358/full-submission.txt,0,
T,2008-05-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000719220-08-000071/full-submission.txt,0,
JPM,2008-05-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000891092-08-002696/full-submission.txt,0,
T,2008-05-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000719220-08-000072/full-submission.txt,0,
MAR,2008-05-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/8-K/0001096906-08-001072/full-submission.txt,0,
JPM,2008-05-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001376/full-submission.txt,0,
BAC,2008-05-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000895527-08-000050/full-submission.txt,0,
BAC,2008-05-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000931763-01-501495/filing-details.txt,0,
JPM,2008-05-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000019617-08-000329/full-submission.txt,0,
T,2008-05-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000905148-08-002714/full-submission.txt,0,
JPM,2008-05-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001413/full-submission.txt,0,
DOW,2008-05-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0001104659-08-035887/full-submission.txt,0,
NOC,2008-05-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/NOC/8-K/0000950124-08-002476/full-submission.txt,0,
BK,2008-05-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-500225/filing-details.txt,0,
BK,2008-05-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-08-122151/full-submission.txt,0,
AXP,2008-05-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000930413-08-003435/full-submission.txt,0,
WFC,2008-05-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001193125-08-123690/full-submission.txt,0,
JPM,2008-05-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950172-05-000084/filing-details.txt,0,
T,2008-05-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001015402-01-501827/filing-details.txt,0,
T,2008-05-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000905148-08-002748/full-submission.txt,0,
T,2008-05-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000905148-08-002745/full-submission.txt,0,
JPM,2008-05-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001473/full-submission.txt,0,
JPM,2008-05-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001479/full-submission.txt,0,
MS,2008-05-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001193125-08-124336/full-submission.txt,0,
JPM,2008-05-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-002756/full-submission.txt,0,
BAC,2008-05-29,8-K,1,0,0,0,1,0,0,0,sec-edgar-filings/BAC/8-K/0000950144-08-004485/full-submission.txt,1,
JPM,2008-05-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001489/full-submission.txt,0,
JPM,2008-05-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000891092-08-002878/full-submission.txt,0,
DOW,2008-06-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000029915-08-000014/full-submission.txt,0,
STT,2008-06-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0001104659-08-037298/full-submission.txt,0,
JPM,2008-06-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000898822-08-000592/full-submission.txt,0,
MS,2008-06-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000514/full-submission.txt,0,
MAR,2008-06-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/8-K/0001193125-08-126468/full-submission.txt,0,
STT,2008-06-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0001157523-05-006211/filing-details.txt,0,
MS,2008-06-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950103-08-001512/full-submission.txt,0,
T,2008-06-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950129-08-003307/full-submission.txt,0,
ADM,2008-06-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/8-K/0001125282-05-003388/filing-details.txt,0,
JPM,2008-06-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001514/full-submission.txt,0,
ADM,2008-06-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/8-K/0000950137-08-008113/full-submission.txt,0,
STT,2008-06-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0001104659-08-037433/full-submission.txt,0,
MS,2008-06-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000516/full-submission.txt,0,
MS,2008-06-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000515/full-submission.txt,0,
BK,2008-06-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001068238-08-000668/full-submission.txt,0,
MS,2008-06-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000518/full-submission.txt,0,
MS,2008-06-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000517/full-submission.txt,0,
STT,2008-06-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0001104659-08-037863/full-submission.txt,0,
T,2008-06-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950133-08-002172/full-submission.txt,0,
JPM,2008-06-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-08-006619/full-submission.txt,0,
JPM,2008-06-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-002796/full-submission.txt,0,
MS,2008-06-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001144204-08-033787/full-submission.txt,0,
JPM,2008-06-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001545/full-submission.txt,0,
CBRE,2008-06-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CBRE/8-K/0001193125-08-129442/full-submission.txt,0,
JPM,2008-06-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001549/full-submission.txt,0,
WFC,2008-06-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001193125-08-129421/full-submission.txt,0,
AXP,2008-06-09,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000930413-08-003699/full-submission.txt,0,
T,2008-06-09,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000719220-08-000075/full-submission.txt,0,
JPM,2008-06-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001574/full-submission.txt,0,
MAR,2008-06-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/8-K/0001193125-08-130969/full-submission.txt,0,
CAT,2008-06-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000222/full-submission.txt,0,
TSN,2008-06-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/TSN/8-K/0000100493-08-000026/full-submission.txt,0,
VZ,2008-06-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0001193125-08-131890/full-submission.txt,0,
T,2008-06-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000898822-02-001405/filing-details.txt,0,
BK,2008-06-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-08-132745/full-submission.txt,0,
BK,2008-06-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000905148-08-002854/full-submission.txt,0,
BK,2008-06-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-02-001083/filing-details.txt,0,
JPM,2008-06-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-002851/full-submission.txt,0,
JPM,2008-06-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001585/full-submission.txt,0,
CAT,2008-06-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000225/full-submission.txt,0,
T,2008-06-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000353184-08-000007/full-submission.txt,0,
CAT,2008-06-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000227/full-submission.txt,0,
CAT,2008-06-13,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/10-K/0001125282-04-001286/filing-details.txt,,0
CAT,2008-06-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000230/full-submission.txt,0,
CAT,2008-06-13,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/10-K/0001104659-08-039721/full-submission.txt,,0
WFC,2008-06-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001193125-08-133659/full-submission.txt,0,
JPM,2008-06-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001591/full-submission.txt,0,
T,2008-06-16,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000353184-08-000011/full-submission.txt,,0
JPM,2008-06-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001599/full-submission.txt,0,
JPM,2008-06-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-002888/full-submission.txt,0,
T,2008-06-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-08-135134/full-submission.txt,0,
T,2008-06-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001144204-08-035427/full-submission.txt,0,
GS,2008-06-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000950123-08-006949/full-submission.txt,0,
GS,2008-06-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-05-000521/filing-details.txt,0,
T,2008-06-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-08-135119/full-submission.txt,0,
JPM,2008-06-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001615/full-submission.txt,0,
T,2008-06-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000905148-07-001096/filing-details.txt,0,
T,2008-06-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000719220-08-000083/full-submission.txt,0,
CAT,2008-06-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000232/full-submission.txt,0,
MS,2008-06-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001157523-08-005068/full-submission.txt,0,
T,2008-06-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001019056-08-000792/full-submission.txt,0,
T,2008-06-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-08-136621/full-submission.txt,0,
JPM,2008-06-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001631/full-submission.txt,0,
JPM,2008-06-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-002941/full-submission.txt,0,
MS,2008-06-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001144204-08-036148/full-submission.txt,0,
JPM,2008-06-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001639/full-submission.txt,0,
STT,2008-06-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0001193125-08-137477/full-submission.txt,0,
JPM,2008-06-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001653/full-submission.txt,0,
JPM,2008-06-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-002985/full-submission.txt,0,
ADM,2008-06-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/8-K/0000891092-08-003177/full-submission.txt,0,
JPM,2008-06-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0001174947-08-000179/full-submission.txt,0,
CAT,2008-06-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001002014-08-000505/full-submission.txt,0,
T,2008-06-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001144204-08-036708/full-submission.txt,0,
MS,2008-06-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950134-08-011810/full-submission.txt,0,
AXP,2008-06-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-08-000015/full-submission.txt,0,
TSN,2008-06-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/TSN/8-K/0000100493-08-000028/full-submission.txt,0,
JPM,2008-06-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-003060/full-submission.txt,0,
JPM,2008-06-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001720/full-submission.txt,0,
GS,2008-06-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001051170-04-000587/filing-details.txt,0,
GS,2008-06-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001269127-08-000140/full-submission.txt,0,
T,2008-06-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0001140361-08-015838/full-submission.txt,,0
JPM,2008-06-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-003083/full-submission.txt,0,
T,2008-06-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/10-K/0000841535-05-000002/filing-details.txt,,0
VZ,2008-06-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0001193125-08-142678/full-submission.txt,0,
JPM,2008-06-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001731/full-submission.txt,0,
JPM,2008-06-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000898822-08-000712/full-submission.txt,0,
MS,2008-06-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000526/full-submission.txt,0,
MS,2008-06-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950103-05-001954/filing-details.txt,0,
MAR,2008-06-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/8-K/0001144204-08-037336/full-submission.txt,0,
GS,2008-06-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-05-002045/filing-details.txt,0,
ADM,2008-06-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/8-K/0001188112-08-002003/full-submission.txt,0,
GS,2008-06-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000950123-08-007436/full-submission.txt,0,
JPM,2008-07-01,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001754/full-submission.txt,0,
BAC,2008-07-01,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000950144-08-005220/full-submission.txt,0,
MS,2008-07-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000531/full-submission.txt,0,
T,2008-07-02,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950129-08-003828/full-submission.txt,0,
MS,2008-07-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000537/full-submission.txt,0,
MS,2008-07-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000536/full-submission.txt,0,
JPM,2008-07-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001805/full-submission.txt,0,
CAT,2008-07-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001104659-08-044286/full-submission.txt,0,
MS,2008-07-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950103-05-002532/filing-details.txt,0,
JPM,2008-07-08,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001821/full-submission.txt,0,
T,2008-07-09,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000353184-08-000016/full-submission.txt,0,
DOW,2008-07-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000947871-08-000395/full-submission.txt,0,
MAR,2008-07-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/8-K/0001193125-08-149001/full-submission.txt,0,
JPM,2008-07-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001838/full-submission.txt,0,
JPM,2008-07-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0001193125-08-149901/full-submission.txt,0,
T,2008-07-14,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950152-08-005357/full-submission.txt,0,
T,2008-07-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000842907-00-500002/filing-details.txt,0,
JPM,2008-07-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-003197/full-submission.txt,0,
T,2008-07-15,10-K,1,0,0,0,0,0,1,0,sec-edgar-filings/T/10-K/0001144204-08-040074/full-submission.txt,,1
T,2008-07-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-08-151187/full-submission.txt,0,
JPM,2008-07-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001852/full-submission.txt,0,
T,2008-07-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001144204-08-040062/full-submission.txt,0,
BAC,2008-07-15,10-K,1,0,0,0,1,0,0,0,sec-edgar-filings/BAC/10-K/0001193125-08-041665/full-submission.txt,,1
STT,2008-07-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0001157523-08-005505/full-submission.txt,0,
T,2008-07-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950129-08-003974/full-submission.txt,0,
T,2008-07-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000950135-08-004978/full-submission.txt,0,
WFC,2008-07-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0000950134-08-012790/full-submission.txt,0,
GS,2008-07-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001029630-08-000013/full-submission.txt,0,
JPM,2008-07-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000898822-08-000803/full-submission.txt,0,
JPM,2008-07-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001858/full-submission.txt,0,
MS,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001193125-03-100661/filing-details.txt,0,
BK,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-08-152815/full-submission.txt,0,
MS,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000541/full-submission.txt,0,
JPM,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-003210/full-submission.txt,0,
JPM,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-08-007952/full-submission.txt,0,
T,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000092230-08-000048/full-submission.txt,0,
BK,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001019965-01-500171/filing-details.txt,0,
MS,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001171843-08-000495/full-submission.txt,0,
MS,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000540/full-submission.txt,0,
JPM,2008-07-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001870/full-submission.txt,0,
BK,2008-07-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0000905148-06-004944/filing-details.txt,0,
MS,2008-07-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001144204-08-040723/full-submission.txt,0,
MS,2008-07-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001157523-08-005628/full-submission.txt,0,
BK,2008-07-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-08-153577/full-submission.txt,0,
MS,2008-07-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000545/full-submission.txt,0,
MS,2008-07-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001136999-08-000544/full-submission.txt,0,
JPM,2008-07-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950123-08-008100/full-submission.txt,0,
T,2008-07-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000719220-08-000087/full-submission.txt,0,
CAT,2008-07-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000262/full-submission.txt,0,
AXP,2008-07-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-08-000020/full-submission.txt,0,
BAC,2008-07-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0001193125-08-153949/full-submission.txt,0,
JPM,2008-07-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001892/full-submission.txt,0,
MS,2008-07-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950103-02-001383/filing-details.txt,0,
CAT,2008-07-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000268/full-submission.txt,0,
MS,2008-07-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001193125-08-154970/full-submission.txt,0,
VZ,2008-07-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0001193125-08-155338/full-submission.txt,0,
CAT,2008-07-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000266/full-submission.txt,0,
JPM,2008-07-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-003222/full-submission.txt,0,
CAT,2008-07-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-08-000264/full-submission.txt,0,
LIN,2008-07-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/LIN/8-K/0000950134-08-013135/full-submission.txt,0,
T,2008-07-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000732717-08-000056/full-submission.txt,0,
T,2008-07-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000025793-08-000038/full-submission.txt,0,
BK,2008-07-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-08-156314/full-submission.txt,0,
GD,2008-07-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GD/8-K/0001193125-08-155892/full-submission.txt,0,
CAT,2008-07-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001104659-08-047352/full-submission.txt,0,
DOW,2008-07-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0001104659-08-047356/full-submission.txt,0,
MS,2008-07-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001144204-08-041677/full-submission.txt,0,
JPM,2008-07-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001910/full-submission.txt,0,
BAC,2008-07-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000895527-08-000085/full-submission.txt,0,
T,2008-07-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000092230-08-000057/full-submission.txt,0,
JPM,2008-07-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001946/full-submission.txt,0,
JPM,2008-07-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-003293/full-submission.txt,0,
JPM,2008-07-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-003291/full-submission.txt,0,
TSN,2008-07-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/TSN/8-K/0000100493-08-000029/full-submission.txt,0,
JPM,2008-07-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-003301/full-submission.txt,0,
VZ,2008-07-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0001193125-08-158504/full-submission.txt,0,
CAT,2008-07-29,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/10-K/0001002014-08-000628/full-submission.txt,,0
T,2008-07-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-08-160334/full-submission.txt,0,
JPM,2008-07-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000950103-08-001981/full-submission.txt,0,
JPM,2008-07-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000905148-08-003320/full-submission.txt,0,
NOC,2008-07-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/NOC/8-K/0000950134-08-013517/full-submission.txt,0,
